Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Capao da Canoa";54051;53726;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";53726;31292;47749249.96;40047824.88;7701425.08;48170084.95;NA;505137.91;15943849.36;NA
"Carazinho";57904;54151;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Carlos Barbosa";19905;13090;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Charqueadas";28595;27676;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29373;NA;NA;2617962;NA;2171168;NA;168673;NA;NA
"Cidreira";6748;6406;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";6925;6574;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";8882;8510;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";9337;8946;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";9703;9297;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";10084;9662;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cidreira";10884;10428;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";46383;1234;4839507.35;4753920.91;85586.44;4744869.58;NA;156754.71;60155.78;NA
"Cidreira";11327;10853;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";46085;1256;5164946.83;5081313.06;83633.77;5313524.52;NA;1149806.13;74762.67;NA
"Cidreira";11767;11274;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";9334;280;5541395.47;5436981.49;104413.98;5836448.9;NA;187632.04;78563.01;NA
"Cidreira";10883;10447;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";43795;1358;5770980.62;5652009.83;118970.79;6079561.8;NA;62528.2;50542.51;NA
"Cidreira";11615;11150;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";9616;397;6040642.31;5900554.75;140087.56;6345169.52;NA;66064.29;NA;NA
"Cidreira";11885;11409;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";9786;484;6234260.83;6065825.71;168435.12;NA;NA;132226.37;NA;NA
"Cidreira";12668;12260;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12668;2269;6410016.06;6218844.98;191171.08;6953009.18;NA;105959.41;NA;NA
"Cidreira";12959;12542;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12663;2338;6858243.19;6646863.88;211379.31;7245549.38;NA;139532.74;NA;NA
"Cidreira";13240;12814;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";13043;713;7541071.39;7303267.6;237803.79;8001946.36;NA;1453088.96;9222.04;NA
"Cidreira";13844;13398;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";13672;771;7946032.17;7688776.82;257255.35;8532220.65;NA;412426.98;5123.12;NA
"Cidreira";14079;13626;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";13941;751;9108592.03;8809161.17;299430.86;9537018.45;NA;456500.48;7578.83;NA
"Cidreira";14301;13840;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14073;762;9700724.81;9297134.45;403590.36;9938610.99;NA;293473.8;187631.85;NA
"Cidreira";14511;14044;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14044;794;10587293.75;10245740.46;341553.29;10819451.52;NA;357961.94;14005.61;NA
"Cidreira";14710;14236;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14237;891;11796977.35;11405922.72;391054.63;12050349.84;NA;390359.54;NA;NA
"Cidreira";15912;15400;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";14710;939;11845439.2;11446522.88;398916.32;12302107.73;NA;340892.56;189689.97;NA
"Cidreira";16254;15731;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15466;1012;12662205.67;12226817.09;435388.58;13103716.16;NA;150594.06;151111.19;NA
"Cidreira";16583;16049;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15699;1056;14277150.14;13779874.96;497275.18;14436864.92;NA;182288.71;1364.17;NA
"Cotipora";4000;2091;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2260;230;735336.2;735261.12;75.08;733902.33;NA;9940.06;NA;NA
"Cotipora";3868;2022;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2085;95;765321.31;760546.93;4774.38;769384.83;NA;11194.62;NA;NA
"Cotipora";3853;2015;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2118;152;840176.23;824092.23;16084;834902.66;NA;2322.49;NA;NA
"Cotipora";3838;2007;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2155;189;892787.05;867399.31;25387.74;899119.76;NA;26684.34;12996.72;NA
"Cruz Alta";72315;66037;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cruz Alta";72849;66524;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Cruz Alta";67614;62028;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71450;10576;3075488.06;2484816.47;590671.59;5724160.46;NA;82367.01;20234.88;NA
"Cruz Alta";67837;62232;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";67546;10877;6655992.24;6004439.33;651552.91;6603969.68;NA;83378.7;269679.43;NA
"Cruz Alta";68063;62440;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";68853;11357;7947904.22;7166168.49;781735.73;7725981.91;NA;27377.9;NA;NA
"Cruz Alta";68541;62878;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";70112;11661;8985240.72;8115468.74;869771.98;8621932.12;NA;18666.28;6.62;NA
"Cruz Alta";68804;63119;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";70866;11722;9748066.89;8848005.77;900061.12;9452713.11;NA;231450.22;70714.78;NA
"Cruz Alta";69067;63361;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";62675;10577;10252140.34;9319332.67;932807.67;10894716.37;NA;184047.62;40300.5;NA
"Cruz Alta";63450;61412;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";63134;10672;10957912.59;9948623.9;1009288.69;11043250.6;NA;130000.53;158516.56;NA
"Cruz Alta";64762;62682;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";63497;10198;11771873.35;10715806.38;1056066.97;12092347.06;NA;30569.3;NA;NA
"Cruz Alta";64438;62368;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";64236;10271;12838466.1;11701566.56;1136899.54;NA;NA;128282.6;NA;NA
"Cruz Alta";62821;60594;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";58754;9818;13377958.79;12230715.33;1147243.46;13807996.93;NA;426314.95;863.1;NA
"Cruz Alta";62474;60259;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";60475;9644;14606033.34;13397421.17;1208612.17;14639855.87;NA;60777.03;NA;NA
"Cruz Alta";62138;59935;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";60152;9615;15853750.26;14573989.64;1279760.62;16578949.92;NA;193926.08;NA;NA
"Cruz Alta";64126;61853;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";62187;9892;16768684.93;15437888.09;1330796.84;17280391.67;NA;332827.47;NA;NA
"Cruz Alta";63946;61679;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";62919;10004;18971895.26;17509490.73;1462404.53;19166255.12;NA;1253012.53;428050.36;NA
"Cruz Alta";63776;61515;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";63776;10327;20330105.84;18434787.22;1895318.62;19726477.88;NA;1431360.9;211731.47;NA
"Cruz Alta";63615;61360;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";61360;10813;21898803.28;20163890.15;1734913.13;22386571.83;NA;596695.89;86676.58;NA
"Cruz Alta";63463;61213;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";61213;11099;24547241.08;22545365.98;2001875.1;24507405.92;NA;1285772.76;1196074.95;NA
"Cruz Alta";60693;58541;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";58541;11414;25227094.47;23126709.11;2100385.36;25454079.74;NA;171500.07;4354605.3;NA
"Cruz Alta";60299;58161;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";58161;11737;26292452.64;24096723.36;2195729.28;26701417.61;NA;1729509.33;1980615.21;NA
"Cruz Alta";59922;57798;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";57798;12109;28600778.97;26298645.81;2302133.16;28813007.24;NA;466605.89;243027.43;NA
"Dois Irmaos";18899;18629;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18264;NA;NA;1233663;NA;1351047;NA;34776;NA;NA
"Dois Irmaos";33119;32763;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31673;119;12859587.34;12859587.34;NA;12961320.93;NA;418454.69;72597.9;NA
"Dom Pedrito";39626;34899;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dom Pedrito";39918;35156;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dom Pedrito";40410;35795;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dom Pedrito";40640;35999;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37139;6251;1681295.19;1364756.93;316538.26;3074475.6;NA;13944.9;497507.33;NA
"Dom Pedrito";40906;36234;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36341;5963;3500116.88;3162576.24;337540.64;3423680.56;NA;80276.88;161057.19;NA
"Dom Pedrito";41136;36438;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36917;6017;4142260.84;3759427.22;382833.62;3840565.69;NA;23343.67;57589.67;NA
"Dom Pedrito";41619;36866;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37440;6060;4741581.84;4307145.47;434436.37;4717913.46;NA;8767.32;1081374.43;NA
"Dom Pedrito";41886;37102;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37781;6077;5109465.27;4750661.27;358804;5154562.39;NA;21862.88;832211.86;NA
"Dom Pedrito";42151;37337;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34053;5545;5542870.02;5138875.34;403994.68;5829558.06;NA;225525.94;241380.34;NA
"Dom Pedrito";38148;34759;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34368;5589;5829461.26;5305302.41;524158.85;5809769.79;NA;54554.08;8154.7;NA
"Dom Pedrito";38952;35492;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31979;5144;6332736.47;5764198.01;568538.46;6411088.1;NA;119713.77;NA;NA
"Dom Pedrito";38767;35323;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32624;5162;6896893.42;6306838.35;590055.07;NA;NA;159907.99;NA;NA
"Dom Pedrito";38898;35255;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31747;5251;7635845.19;7015629.41;620215.78;7719335.11;NA;110033.2;NA;NA
"Dom Pedrito";38782;35150;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";35191;4870;8330073.51;7693266.97;636806.54;8488233.05;NA;55001.15;927.28;NA
"Dom Pedrito";38670;35048;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33325;4996;9239775.81;8518504.07;721271.74;9768100.39;NA;52180.05;NA;NA
"Dom Pedrito";39957;36215;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34033;5032;9601682.72;8930285.89;671396.83;10209972.38;NA;162421.13;NA;NA
"Dom Pedrito";39920;36181;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34540;5121;10863036.88;9994634.03;868402.85;11086156.93;NA;505601.82;NA;NA
"Dom Pedrito";39886;36150;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";35092;5051;12007668.27;10886817.27;1120851;11800040.56;NA;208833.75;NA;NA
"Dom Pedrito";39853;36121;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";35144;5229;13176394.37;12209209.64;967184.73;13243210.01;NA;247537.56;43525.3;NA
"Dom Pedrito";39822;36092;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";35546;5181;14043199.6;13087649.12;955550.48;14388010.26;NA;170453.52;NA;NA
"Dom Pedrito";38589;34975;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34975;5248;14444452.89;13442628.35;1001824.54;14809541.53;NA;324192.19;1125371.78;NA
"Dom Pedrito";38461;34859;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34859;5212;14924430.97;13912081.07;1012349.9;15426236.44;NA;79825.17;1009817.81;NA
"Dom Pedrito";38339;34748;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34748;5256;16147795.02;15035883.57;1111911.45;16688366.42;NA;646879.5;NA;NA
"Eldorado do Sul";23997;16928;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17717;NA;NA;1308119;NA;1404636;NA;98767;NA;NA
"Eldorado do Sul";38199;34258;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29508;3489;10368469.62;10006590.34;361879.28;10455608.18;NA;208166.26;2865725.59;NA
"Eldorado do Sul";38581;34601;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30015;3714;11462439.46;10996081.16;466358.3;11716932.81;NA;8220;36832.34;NA
"Eldorado do Sul";40643;36450;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30476;3903;12109811.87;11588709.78;521102.09;12347277.01;NA;4192808.02;38683.93;NA
"Eldorado do Sul";41285;37026;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32304;4234;12793212.17;12208933.19;584278.98;13124570.76;NA;4352389.72;1296415.83;NA
"Eldorado do Sul";41902;37579;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32939;4997;14618129.33;13903034.31;715095.02;14395936.45;NA;616487.79;131135.26;NA
"Encruzilhada do Sul";23196;13053;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Encruzilhada do Sul";23367;13150;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Encruzilhada do Sul";24194;15022;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Encruzilhada do Sul";24135;14986;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15818;208;1262255.53;1257974.1;4281.43;1275681;NA;21345.17;NA;NA
"Encruzilhada do Sul";24368;15130;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16289;208;1507599.54;1502792.98;4806.56;1468463.16;NA;26550.71;NA;NA
"Encruzilhada do Sul";24860;15436;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16822;208;1704187.16;1699367.13;4820.03;1674283.06;NA;53243;NA;NA
"Encruzilhada do Sul";25132;15605;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17466;208;1897512.61;1893406.64;4105.97;1878949.45;NA;15821.62;NA;NA
"Encruzilhada do Sul";25402;15772;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15990;197;2111859;2107630.36;4228.64;2255084.67;NA;6536.99;NA;NA
"Encruzilhada do Sul";24152;16174;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16502;197;2272833.21;2268163.36;4669.85;2330042.7;NA;35785.64;NA;NA
"Encruzilhada do Sul";25032;16763;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15863;183;2580212;2574629.96;5582.04;2677687;NA;99689.47;NA;NA
"Encruzilhada do Sul";25154;16845;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16357;186;2841205.5;2835172.22;6033.28;NA;NA;95912.23;NA;NA
"Encruzilhada do Sul";24534;17119;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";15491;186;3072371.42;3065329.5;7041.92;3217398.07;NA;104181.39;NA;NA
"Encruzilhada do Sul";24604;17168;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17354;165;3493981.54;3486420.03;7561.51;3594280.9;NA;9442.21;NA;NA
"Encruzilhada do Sul";24671;17215;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";16621;169;3848621.41;3840115.74;8505.67;4152374.75;NA;21354.65;NA;NA
"Encruzilhada do Sul";25563;17837;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17161;537;4124978.89;4108959.08;16019.81;4313372.74;NA;180945.51;NA;NA
"Encruzilhada do Sul";25647;17896;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17541;543;4804356.29;4772942.49;31413.8;4882100.84;NA;16185.07;NA;NA
"Encruzilhada do Sul";25726;17951;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";17948;534;4947834.78;4906624.69;41210.09;5050069.33;NA;95198.1;NA;NA
"Encruzilhada do Sul";25801;18003;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18174;545;5654783.46;5618195.27;36588.19;5806903.05;NA;63392.9;NA;NA
"Encruzilhada do Sul";25872;18053;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18229;568;6205872.7;6166342.41;39530.29;6346017.94;NA;256827.07;NA;NA
"Encruzilhada do Sul";25791;17996;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18180;545;6396725.02;6355050.53;41674.49;6608005;NA;183774.61;NA;NA
"Encruzilhada do Sul";25877;18056;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18240;558;6860088.73;6818535.45;41553.28;7076079.45;NA;85872.69;NA;NA
"Encruzilhada do Sul";25960;18114;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";18298;550;7355732.92;7309921.38;45811.54;7523190.84;NA;60122.64;NA;NA
"Erechim";86037;74589;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Erval Grande";5660;1798;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Espumoso";15240;11131;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";9918;1127;2364103.16;2332048.49;32054.67;2375264.6;NA;10314.03;16453.44;NA
"Espumoso";15241;11132;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11299;1269;2621482.55;2529505.06;91977.49;2647811.96;NA;28138.54;NA;NA
"Espumoso";15241;11132;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";10346;1270;3023029.94;2909016.49;114013.45;3211615.77;NA;21206.67;NA;NA
"Espumoso";15770;11518;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";10692;1532;3242519.03;3115004.18;127514.85;3328562.63;NA;130249.77;NA;NA
"Espumoso";15790;11533;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";10888;1584;3730760.23;3575293.07;155467.16;3827168.7;NA;77311.61;NA;NA
"Espumoso";15809;11547;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11288;1593;3931269.7;3722601.94;208667.76;3854823.59;NA;336094.32;NA;NA
"Espumoso";15826;11559;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11489;1610;4443249.15;4258218.3;185030.85;4480527.47;NA;118798.95;NA;NA
"Espumoso";15843;11571;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11571;1584;4872319.56;4676862.3;195457.26;4904739.82;NA;369743.94;NA;NA
"Espumoso";15584;11382;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11382;1590;5039279.67;4833173.77;206105.9;5164820.07;NA;12709.59;NA;NA
"Espumoso";15588;11385;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11385;1624;5375799.44;5152325.68;223473.76;5513519.21;NA;8947.1;NA;NA
"Espumoso";15591;11387;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";11387;1650;5869449.39;5622185.42;247263.97;6001520.46;NA;66820.29;NA;NA
"Estancia Velha";32946;30953;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22887;1797;NA;1527145;160;1680100;NA;19588;NA;NA
"Estancia Velha";33657;31621;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22400;1688;NA;1789040.79;NA;1706306.81;NA;191334.78;NA;NA
"Estancia Velha";35132;34367;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";24093;1739;NA;2051858.82;33964.96;1993413.81;NA;273441.91;NA;NA
"Estancia Velha";35972;35189;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25528;1739;NA;1040608.35;NA;2180850.68;NA;25429.71;NA;NA
"Estancia Velha";36593;35796;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26428;1674;2459787.63;2459787.63;NA;2507258.05;NA;1110001.97;NA;NA
"Estancia Velha";37271;36459;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29919;1725;3206877.95;3206877.95;NA;3220621.71;NA;49919.72;NA;NA
"Estancia Velha";38694;37851;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30932;1719;4418332.84;4418277.9;54.94;3709410.11;NA;89227.04;NA;NA
"Estancia Velha";39481;38621;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31853;1688;4135757.59;4135757.59;NA;4222234;NA;136329.99;NA;NA
"Estancia Velha";40263;39386;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27208;1443;4705395.56;4705395.56;NA;4920024.64;NA;75708.75;NA;NA
