"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"Vol_agua_tratada";"ES006";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
133;TRUE;"Alegrete";"430040";85527;76151;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";73608;13971;NA;NA;6640061,6;5907887,48;732174,12;6386802,98;NA;489678,34;585609,81;NA;NA
132;TRUE;"Alegrete";"430040";86078;76641;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";73978;13989;NA;NA;7697357,69;6837515,39;859842,3;7221951,17;NA;452125,59;1469742,74;NA;NA
131;TRUE;"Alegrete";"430040";87236;77672;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";74885;14096;NA;NA;8807936,55;7901059,86;906876,69;8463818,69;NA;53440,12;3922795,03;NA;NA
130;TRUE;"Alegrete";"430040";87877;78243;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";75681;14425;NA;247;9706242,66;8962601,34;743641,32;9623647,4;NA;134078,59;1021384,43;NA;NA
129;TRUE;"Alegrete";"430040";88513;78809;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";65349;12890;NA;593;10555250,44;9733285,98;821964,46;11118069,45;NA;655224,74;NA;NA;NA
128;TRUE;"Alegrete";"430040";78188;69871;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";66041;13008;NA;604;10904290,74;10023710,53;880580,21;11010254,91;NA;209177,34;38165,91;NA;NA
127;TRUE;"Alegrete";"430040";79548;71086;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";64164;12434;NA;568,83;11974108,85;11038983,94;935124,91;12200372,02;NA;154321,34;NA;NA;NA
126;TRUE;"Alegrete";"430040";78984;70582;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";64996;12515;NA;547,11;12972079,51;11973720,84;998358,67;NA;NA;432289,21;14058,14;NA;NA
125;TRUE;"Alegrete";"430040";77653;69594;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";59793;12319;NA;582,76;13886420,71;12846604,26;1039816,45;14046255,06;NA;875696,87;19030,76;NA;NA
124;TRUE;"Alegrete";"430040";77140;69134;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";69423;11775;NA;664;15051786,33;13972008,34;1079777,99;15054138,9;NA;376075,59;2031,37;NA;NA
123;TRUE;"Alegrete";"430040";76644;68690;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";62170;11920;NA;692,18;16699665,01;15410529,03;1289135,98;17199969,14;NA;1228522,65;2218245,11;NA;NA
122;TRUE;"Alegrete";"430040";79054;70850;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";64789;11954;NA;223,14;17547306,78;16168994,14;1378312,64;17874331,07;NA;832229,13;522409,99;NA;NA
121;TRUE;"Alegrete";"430040";78768;70593;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";66439;12139;NA;525;19843305,24;18325889,54;1517415,7;19804273,96;NA;1222205,45;2991970,03;NA;NA
120;TRUE;"Alegrete";"430040";78499;70352;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";69226;13749;NA;581,66;21432440,68;19418657,28;2013783,4;20800645,38;NA;2032531,57;2207379,72;NA;NA
119;TRUE;"Alegrete";"430040";78244;70124;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";69934;14634;NA;574,46;24204199,1;22308954,15;1895244,95;24008659,09;NA;717809,45;1073724,81;NA;NA
118;TRUE;"Alegrete";"430040";78003;69908;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";69908;14790;NA;637,73;26583594,57;24422988,84;2160605,73;26506885,33;NA;740759,31;6408948,07;NA;NA
117;TRUE;"Alegrete";"430040";74173;66475;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";66475;14884;NA;1171,5;27581034,48;25289941,83;2291092,65;28083575,56;NA;377110,42;3159711,64;NA;NA
116;TRUE;"Alegrete";"430040";73589;65952;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";65952;14995;NA;938,5;28547479,01;26171941,64;2375537,37;28902239,51;NA;531849,75;2148423,88;NA;NA
115;TRUE;"Alegrete";"430040";73028;65449;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";65449;15228;NA;836,23;30640902,25;28110362,15;2530540,1;30745490,06;NA;907068,38;1586798,08;NA;NA
146;TRUE;"Alegria";"430045";4775;1639;16;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4775;NA;NA;NA;227239;227239;NA;227239;NA;NA;NA;NA;NA
145;TRUE;"Alegria";"430045";4301;1585;17;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4301;NA;NA;NA;284830,83;284830,83;NA;284830,83;NA;94231,98;NA;NA;NA
144;TRUE;"Alegria";"430045";4141;1526;19;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4141;NA;NA;NA;313884,51;313884,51;NA;376903,69;NA;NA;NA;NA;NA
143;TRUE;"Alegria";"430045";4244;1564;20;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4141;NA;NA;NA;313473,32;313473,32;NA;64015,22;NA;NA;NA;NA;NA
142;TRUE;"Alegria";"430045";4188;1543;21;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4188;NA;NA;NA;371676,51;371676,51;NA;24093,51;NA;NA;NA;NA;NA
141;TRUE;"Alegria";"430045";4135;1524;22;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";4135;NA;NA;NA;409019,8;409019,8;NA;11200,07;NA;NA;NA;NA;NA
140;TRUE;"Alegria";"430045";3559;1312;25;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";3510;NA;NA;NA;464179;464179;NA;460729,24;NA;NA;NA;NA;NA
139;TRUE;"Alegria";"430045";3464;1277;26;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";3464;NA;NA;NA;561546,66;561546,66;NA;561546,66;NA;NA;NA;NA;NA
138;TRUE;"Alegria";"430045";3374;1243;27;"43004511";"Prefeitura Municipal de Alegria";"Água";"Administração pública direta";3374;NA;NA;NA;591391;591391;NA;591391;NA;NA;NA;NA;NA
152;TRUE;"Almirante Tamandaré do Sul";"430047";2288;282;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
151;TRUE;"Almirante Tamandaré do Sul";"430047";2085;846;23;"43004711";"Prefeitura Municipal de Almirante Tamandaré do Sul";"Água";"Administração pública direta";2085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
150;TRUE;"Almirante Tamandaré do Sul";"430047";2079;844;24;"43004711";"Prefeitura Municipal de Almirante Tamandaré do Sul";"Água";"Administração pública direta";2065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
149;TRUE;"Almirante Tamandaré do Sul";"430047";1979;803;25;"43004711";"Prefeitura Municipal de Almirante Tamandaré do Sul";"Água";"Administração pública direta";1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
148;TRUE;"Almirante Tamandaré do Sul";"430047";1964;797;26;"43004711";"Prefeitura Municipal de Almirante Tamandaré do Sul";"Água";"Administração pública direta";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
147;TRUE;"Almirante Tamandaré do Sul";"430047";1949;791;27;"43004711";"Prefeitura Municipal de Almirante Tamandaré do Sul";"Água";"Administração pública direta";1949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
175;TRUE;"Alpestre";"430050";10700;1982;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
174;TRUE;"Alpestre";"430050";10512;1947;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
173;TRUE;"Alpestre";"430050";10266;2157;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
172;TRUE;"Alpestre";"430050";9847;2069;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
171;TRUE;"Alpestre";"430050";9571;2011;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
170;TRUE;"Alpestre";"430050";9249;1943;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2296;NA;NA;NA;237860,52;237860,52;NA;225067,92;NA;399,99;NA;NA;NA
169;TRUE;"Alpestre";"430050";8572;1801;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2347;NA;NA;NA;268789,33;268789,33;NA;254685,95;NA;678,27;NA;NA;NA
168;TRUE;"Alpestre";"430050";8198;1722;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2402;NA;NA;NA;277688,38;277688,38;NA;284381,97;NA;5841,18;NA;NA;NA
167;TRUE;"Alpestre";"430050";7826;1644;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2189;NA;NA;NA;317780,9;317780,9;NA;330891,86;NA;6108,47;NA;NA;NA
166;TRUE;"Alpestre";"430050";8972;2097;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2241;NA;NA;NA;380481,62;380481,62;NA;384286,23;NA;NA;NA;NA;NA
165;TRUE;"Alpestre";"430050";9017;2108;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2339;NA;NA;NA;429610,06;429610,06;NA;438747,45;NA;10892,05;NA;NA;NA
164;TRUE;"Alpestre";"430050";8880;2075;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2409;NA;NA;NA;439342,72;439342,72;NA;NA;NA;NA;NA;NA;NA
163;TRUE;"Alpestre";"430050";8027;2211;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2239;NA;NA;NA;477081,21;477081,21;NA;491160,89;NA;NA;NA;NA;NA
162;TRUE;"Alpestre";"430050";7856;2164;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2251;NA;NA;NA;529363,44;529363,44;NA;532082,03;NA;4439,45;NA;NA;NA
161;TRUE;"Alpestre";"430050";7689;2118;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2303;NA;NA;NA;591213,58;591213,58;NA;610138,02;NA;15723,68;NA;NA;NA
160;TRUE;"Alpestre";"430050";7871;2168;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2625;NA;NA;NA;644873,18;644873,18;NA;668871,36;NA;37093,06;NA;NA;NA
159;TRUE;"Alpestre";"430050";7752;2135;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2688;NA;NA;NA;721857,18;721857,18;NA;723126,45;NA;32582,18;NA;NA;NA
158;TRUE;"Alpestre";"430050";7640;2104;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2751;NA;NA;NA;792794,92;792794,92;NA;801142,21;NA;23362,66;NA;NA;NA
157;TRUE;"Alpestre";"430050";7533;2075;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2075;NA;NA;NA;905580,34;905580,34;NA;900770,28;NA;34612,22;NA;NA;NA
156;TRUE;"Alpestre";"430050";7433;2047;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";2047;NA;NA;NA;956942,56;956942,56;NA;968611,46;NA;13240,93;NA;NA;NA
155;TRUE;"Alpestre";"430050";6458;1779;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1779;NA;NA;NA;1001325,14;1001325,14;NA;1019608,35;NA;12525,54;NA;NA;NA
154;TRUE;"Alpestre";"430050";6258;1724;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1724;NA;NA;NA;1059216,4;1059216,4;NA;1077121,09;NA;6448,52;NA;NA;NA
153;TRUE;"Alpestre";"430050";6067;1671;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";1671;NA;NA;NA;1155566,65;1155566,65;NA;1190637,97;NA;10944,76;NA;NA;NA
198;TRUE;"Alto Alegre";"430055";2055;666;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
197;TRUE;"Alto Alegre";"430055";2047;664;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
196;TRUE;"Alto Alegre";"430055";2137;719;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
195;TRUE;"Alto Alegre";"430055";2135;718;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
194;TRUE;"Alto Alegre";"430055";2137;719;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
193;TRUE;"Alto Alegre";"430055";2136;719;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
192;TRUE;"Alto Alegre";"430055";2136;719;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
191;TRUE;"Alto Alegre";"430055";2136;719;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
190;TRUE;"Alto Alegre";"430055";2136;719;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";663;NA;NA;NA;112591,03;112591,03;NA;119848,44;NA;5043,95;NA;NA;NA
189;TRUE;"Alto Alegre";"430055";1940;733;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";681;NA;NA;NA;119329,4;119329,4;NA;119437,9;NA;371,73;NA;NA;NA
188;TRUE;"Alto Alegre";"430055";1965;742;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";690;NA;NA;NA;130116,34;130116,34;NA;132515,36;NA;NA;NA;NA;NA
187;TRUE;"Alto Alegre";"430055";1945;735;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";699;NA;NA;NA;141755,14;141755,14;NA;NA;NA;727,18;NA;NA;NA
186;TRUE;"Alto Alegre";"430055";1848;743;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";628;NA;NA;NA;145289,55;145289,55;NA;148913,83;NA;NA;NA;NA;NA
185;TRUE;"Alto Alegre";"430055";1826;734;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";764;NA;NA;NA;162274,72;162274,72;NA;180478,64;NA;NA;NA;NA;NA
184;TRUE;"Alto Alegre";"430055";1805;726;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";699;NA;NA;NA;178970,77;178970,77;NA;184068,4;NA;NA;NA;NA;NA
183;TRUE;"Alto Alegre";"430055";1856;746;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";704;NA;NA;NA;186776,27;186776,27;NA;190898,86;NA;783,89;NA;NA;NA
182;TRUE;"Alto Alegre";"430055";1841;740;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";723;NA;NA;NA;217770,85;217770,85;NA;215907,88;NA;1846,49;NA;NA;NA
181;TRUE;"Alto Alegre";"430055";1828;735;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";754;NA;NA;NA;233756,34;233756,34;NA;234615,91;NA;NA;NA;NA;NA
180;TRUE;"Alto Alegre";"430055";1815;730;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";730;NA;NA;NA;274550,47;274550,47;NA;271944,47;NA;6216,96;469422,59;NA;NA
179;TRUE;"Alto Alegre";"430055";1803;725;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";725;NA;NA;NA;303264,51;303264,51;NA;303629,96;NA;7159,59;570280,07;NA;NA
178;TRUE;"Alto Alegre";"430055";1663;669;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";669;NA;NA;NA;310775,69;310775,69;NA;316428,49;NA;1297,79;772080,55;NA;NA
177;TRUE;"Alto Alegre";"430055";1638;659;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";659;NA;NA;NA;331842,77;331842,77;NA;332727,47;NA;NA;12139,56;NA;NA
176;TRUE;"Alto Alegre";"430055";1613;649;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";649;NA;NA;NA;373059,93;373059,93;NA;380611,51;NA;NA;NA;NA;NA
208;TRUE;"Alto Feliz";"430057";2869;721;13;"43005711";"Prefeitura Municipal de Alto Feliz";"Água";"Administração pública direta";2342;NA;NA;NA;116469,23;116469,23;NA;116469,23;NA;216833,37;NA;NA;NA
207;TRUE;"Alto Feliz";"430057";3048;775;15;"43005711";"Prefeitura Municipal de Alto Feliz";"Água";"Administração pública direta";3048;NA;NA;NA;117548,6;117548,6;NA;119225,6;NA;88610,8;NA;NA;NA
206;TRUE;"Alto Feliz";"430057";3067;780;16;"43005711";"Prefeitura Municipal de Alto Feliz";"Água";"Administração pública direta";3055;NA;NA;NA;143620;143620;NA;145344;NA;47651;NA;NA;NA
205;TRUE;"Alto Feliz";"430057";2930;820;19;"43005711";"Prefeitura Municipal de Alto Feliz";"Água e Esgoto";"Administração pública direta";2300;820;NA;NA;262544,51;262544,51;NA;262544,51;NA;NA;NA;NA;NA
204;TRUE;"Alto Feliz";"430057";3017;844;21;"43005711";"Prefeitura Municipal de Alto Feliz";"Água";"Administração pública direta";3017;NA;NA;NA;356189,46;356189,46;NA;362473,23;NA;NA;NA;NA;NA
203;TRUE;"Alto Feliz";"430057";3025;846;22;"43005711";"Prefeitura Municipal de Alto Feliz";"Água";"Administração pública direta";3000;NA;NA;NA;366616,01;366616,01;NA;366616,01;NA;NA;NA;NA;NA
